"tweet_id";"permalink";"username";"to_person";"text";"tweet_created_dt";"retweets";"favorites";"mentions";"hashtags";"geo";"record_inserted_date";"state";"radius";"search_keyword"
"1266509090144096256";"https://twitter.com/PresidentPowery/status/1266509090144096256";"PresidentPowery";"";"#Baltimore reacts to the death of #GeorgeFloyd , memories of #FreddieGray weigh heavily #BaltimoreBurning #BaltimoreRiots #Uprisng #GilmorStreet #BakerStreet #FultonAvenue #SandtownWinchester #GilmorHomes #PennsylvaniaAvenue #BaltimoreCity #Maryland 21217";"2020-05-29 23:17:52";"0";"0";"";"#Baltimore #GeorgeFloyd #FreddieGray #BaltimoreBurning #BaltimoreRiots #Uprisng #GilmorStreet #BakerStreet #FultonAvenue #SandtownWinchester #GilmorHomes #PennsylvaniaAvenue #BaltimoreCity #Maryland";"";"2020-07-29 14:26:14";"District of Columbia";"200mi";"georgesfloyd"
"1266509308881182723";"https://twitter.com/alstonharwood/status/1266509308881182723";"alstonharwood";"";"if you think that the murder of george floyd was not a racial issue, do not speak to me i have absolutely no respect for you #BlackLivesMatter";"2020-05-29 23:18:44";"0";"6";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:26:14";"District of Columbia";"200mi";"georgesfloyd"
"1266509618441793537";"https://twitter.com/authorJCMiller/status/1266509618441793537";"authorJCMiller";"";"Slavery is hard to forget when you're constantly reminded by visuals of hanging niggers. Be it a noose, a knee, a choke hold, a gun, a whip, injustice...it's all racism, it's all hate, it's still slavery. Where are you mentally? #arresteddevelopment #tired #BlackLivesMatter ";"2020-05-29 23:19:58";"0";"1";"";"#arresteddevelopment #tired #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:50";"District of Columbia";"200mi";"BlackLivesMatter"
"1266509635411902464";"https://twitter.com/Pr0ject161/status/1266509635411902464";"Pr0ject161";"";"Justice for George Floyd - Sign the Petition! http://chng.it/w4KHCbPJ via @Change";"2020-05-29 23:20:02";"0";"0";"@Change";"";"";"2020-07-29 14:26:14";"District of Columbia";"200mi";"georgesfloyd"
"1266510311370240003";"https://twitter.com/skerekes97/status/1266510311370240003";"skerekes97";"TheIACP";"Is it too much to expect that @AlexandriaVAPD could have retweeted this statement or otherwise acknowledged the killing of George Floyd? If done, I haven’t seen it. No community should consider itself immune to such acts, which cannot be met with silence. #JusticeForGeorgeFloyd";"2020-05-29 23:22:43";"0";"1";"@AlexandriaVAPD";"#JusticeForGeorgeFloyd";"";"2020-07-29 11:21:34";"District of Columbia";"100mi";"georgesfloyd"
"1266510593583919105";"https://twitter.com/MATEO_ONE/status/1266510593583919105";"MATEO_ONE";"";"OK #DMV SHOW EM HOW ITS DONE I LOVE MY CITY #peacemarch #protest #DC #justisforgeorgefloyd #georgefloyd @Washington D.C. https://www.instagram.com/p/CAyjhEgldaJ/?igshid=114z80hzmjpio";"2020-05-29 23:23:50";"0";"3";"";"#DMV #peacemarch #protest #DC #justisforgeorgefloyd #georgefloyd";"";"2020-07-29 11:21:34";"District of Columbia";"100mi";"georgesfloyd"
"1266511171613609984";"https://twitter.com/CAndZInc/status/1266511171613609984";"CAndZInc";"";"Dear #BlackLivesMatter do you know how many times I have followed #TheGoldenRule &amp; ""Do to others as you would have them do to you.""? Of course, you don't, but I'm here to tell you, being #ProActive not reactive, is the way WE go. Of course, you should feel #SomeTypeOfWay...";"2020-05-29 23:26:08";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter #TheGoldenRule #ProActive #SomeTypeOfWay";"";"2020-07-29 14:13:50";"District of Columbia";"200mi";"BlackLivesMatter"
"1266511416112054273";"https://twitter.com/__Breon/status/1266511416112054273";"__Breon";"";"Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/F7Y8cW6n via @Change";"2020-05-29 23:27:06";"0";"0";"@Change";"";"";"2020-07-29 14:26:14";"District of Columbia";"200mi";"georgesfloyd"
"1266511714503348224";"https://twitter.com/Itsdoland/status/1266511714503348224";"Itsdoland";"";"Sign the shit out of this #RAISETHEDEGRE #BlackLivesMatter Minneapolis District Attorney : RAISE THE DEGREE - Sign the Petition! http://chng.it/PSPjHbWx via @Change";"2020-05-29 23:28:18";"0";"0";"@Change";"#RAISETHEDEGRE #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:50";"District of Columbia";"200mi";"BlackLivesMatter"
"1266512204716806149";"https://twitter.com/sclly21/status/1266512204716806149";"sclly21";"JoeNBC";"Everyone should be deeply disturbed as many of us have been since November of 2016. It's not going to stop until we make it stop. #VoteHimOut #JusticeForGeorge #BlackLivesMatter ";"2020-05-29 23:30:14";"0";"0";"";"#VoteHimOut #JusticeForGeorge #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:50";"District of Columbia";"200mi";"BlackLivesMatter"
"1266512241706315776";"https://twitter.com/Billy_Hoyle412/status/1266512241706315776";"Billy_Hoyle412";"";"“Ex-officer who murdered George Floyd charged with murder” FTFY ";"2020-05-29 23:30:23";"0";"6";"";"";"";"2020-07-29 14:26:14";"District of Columbia";"200mi";"georgesfloyd"
"1266512408350265345";"https://twitter.com/RichieThrash/status/1266512408350265345";"RichieThrash";"";"does anyone have any information on legitimate organizations and/or individuals that may be organizing protests and/or marches here in Philly in solidarity with those in Minnesota? #BlackLivesMatter #philly";"2020-05-29 23:31:03";"0";"2";"";"#BlackLivesMatter #BlackLivesMatter #philly";"";"2020-07-29 14:13:50";"District of Columbia";"200mi";"BlackLivesMatter"
"1266512962027651073";"https://twitter.com/pinkpada_lexi/status/1266512962027651073";"pinkpada_lexi";"";"Black lives matter – at The White House";"2020-05-29 23:33:15";"0";"2";"";"";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266512969195835398";"https://twitter.com/SasThilak/status/1266512969195835398";"SasThilak";"";"Down at the White House. #BlackLivesMatter #JusticeForGeorge – at The White House";"2020-05-29 23:33:17";"0";"3";"";"#BlackLivesMatter #BlackLivesMatter #JusticeForGeorge";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266513188675301383";"https://twitter.com/maraldy/status/1266513188675301383";"maraldy";"";"This clown put up a wall at the White House fence to block the protest. #BlackLivesMatter – at The White House";"2020-05-29 23:34:09";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266513235735392256";"https://twitter.com/AsToldByBri__/status/1266513235735392256";"AsToldByBri__";"";"The protest in front of the white house is making me so proud #BlackLivesMatter";"2020-05-29 23:34:20";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266513745188130818";"https://twitter.com/TheVirtuousLion/status/1266513745188130818";"TheVirtuousLion";"";"Watch A Minute-To-Minute Breakdown Leading Up To George Floyd's Deadly A... https://youtu.be/kiSm0Nuqomg via @YouTube";"2020-05-29 23:36:22";"0";"1";"@YouTube";"";"";"2020-07-29 14:26:14";"District of Columbia";"200mi";"georgesfloyd"
"1266514430910771201";"https://twitter.com/adrianafam0us/status/1266514430910771201";"adrianafam0us";"AaronMorse_";"yes, but the injustices black people face will never be anything you have to deal with. And you keep talking about money, someone’s kids won’t eat ? GEORGE FLOYD’S FAMILY LOST A LOVE ONE. the last thing people should be worried about is poor old target.";"2020-05-29 23:39:05";"0";"2";"";"";"";"2020-07-29 14:26:14";"District of Columbia";"200mi";"georgesfloyd"
"1266514464746201090";"https://twitter.com/habeshalol/status/1266514464746201090";"habeshalol";"AlemayehuGK";" እውነት ነው ንፁሕ የሆነ ሀበሻ/ኢትዮጲያዊ or ኤርትራዊ /በአሜሪካ ምድር ላይ ወደ ስልጣን እንዲገቡ የኃላፊነታችንን እንውጣ #BlackLivesMatter ";"2020-05-29 23:39:13";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266514666659987456";"https://twitter.com/TheMikeAngelo/status/1266514666659987456";"TheMikeAngelo";"";"Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/KDXWQMgj via @Change";"2020-05-29 23:40:01";"0";"0";"@Change";"";"";"2020-07-29 14:26:14";"District of Columbia";"200mi";"georgesfloyd"
"1266514767092633602";"https://twitter.com/KatiesOrr/status/1266514767092633602";"KatiesOrr";"";"Masked #BlackLivesMatter cruisers, a one car protest, honking and shouting, at Florida Ave. This week smh. ";"2020-05-29 23:40:25";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266515253506039813";"https://twitter.com/kimberly9746/status/1266515253506039813";"kimberly9746";"";"George Floyd killing: police officer charged with murder as Minneapolis sets curfew – live ";"2020-05-29 23:42:21";"0";"0";"";"";"";"2020-07-29 14:26:14";"District of Columbia";"200mi";"georgesfloyd"
"1266515316277944321";"https://twitter.com/randgmom/status/1266515316277944321";"randgmom";"Wolfiesmom";"“Potential intoxicants”?? WTF is that? If the medical examiner doesn’t know if George Floyd had intoxicants in his system, then HE DIDN’T. Or the M.E. didn’t do his job. What is going on here??";"2020-05-29 23:42:36";"0";"2";"";"";"";"2020-07-29 14:26:14";"District of Columbia";"200mi";"georgesfloyd"
"1266515767832522752";"https://twitter.com/ksmoke24/status/1266515767832522752";"ksmoke24";"";"Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/bGZCkY9q via @Change";"2020-05-29 23:44:24";"0";"0";"@Change";"";"";"2020-07-29 14:26:14";"District of Columbia";"200mi";"georgesfloyd"
"1266515798375444481";"https://twitter.com/FredDPhotograph/status/1266515798375444481";"FredDPhotograph";"";"#icantbreathe #blacklivesmatter #nojusticenopeace #Working @Philadelphia, Pennsylvania https://www.instagram.com/p/CAymkE3DXO6x-HZYC9xhdFLPHKY1XddstqFouc0/?igshid=1doouxdp2c62l";"2020-05-29 23:44:31";"0";"0";"";"#icantbreathe #blacklivesmatter #blacklivesmatter #nojusticenopeace #Working";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266515867602427904";"https://twitter.com/andy52424866/status/1266515867602427904";"andy52424866";"";"It’s so sad seeing ppl comment all lives matter on every post that has to deal with black lives matter, The only reason “all lives matter” exists is because ppl are triggered and want to bring down black lives matter.";"2020-05-29 23:44:48";"0";"0";"";"";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266516173497290765";"https://twitter.com/asMOCCasyouwant/status/1266516173497290765";"asMOCCasyouwant";"Blookup78";"What does voting for trump have anything to do with racial injustice and George Floyd?";"2020-05-29 23:46:01";"0";"0";"";"";"";"2020-07-29 09:18:37";"Washington, D.C";"100mi";"georgesfloyd"
"1266516485905821700";"https://twitter.com/FreePressRVA/status/1266516485905821700";"FreePressRVA";"";"@RichmondPolice Chief William C. Smith statement on George Floyd today. #GeorgeFloyd #Minneapolis #RPD #policechief #williamcsmith #richmondva #rva #blkrva";"2020-05-29 23:47:15";"0";"0";"@RichmondPolice";"#GeorgeFloyd #Minneapolis #RPD #policechief #williamcsmith #richmondva #rva #blkrva";"";"2020-07-29 09:18:37";"Washington, D.C";"100mi";"georgesfloyd"
"1266516975515316226";"https://twitter.com/CheriVislay/status/1266516975515316226";"CheriVislay";"MrChickSports";"So horrible and hard to watch. But I force myself to watch every time. #georgefloyd";"2020-05-29 23:49:12";"0";"0";"";"#georgefloyd";"";"2020-07-29 11:21:34";"District of Columbia";"100mi";"georgesfloyd"
"1266517252091887616";"https://twitter.com/TrentPropst/status/1266517252091887616";"TrentPropst";"";"BLACK LIVES MATTER – at Court Square";"2020-05-29 23:50:18";"0";"16";"";"";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266517611078131712";"https://twitter.com/thedayofsteve/status/1266517611078131712";"thedayofsteve";"";"#BlackLivesMatter";"2020-05-29 23:51:43";"0";"8";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266517955141132289";"https://twitter.com/EllDeeSea/status/1266517955141132289";"EllDeeSea";"";"Why are people protesting at the White House? President Trump is on the side of George Floyd! MSM inciting violence and attempting to change the narrative....@NBSaphierMD @TuckerCarlson";"2020-05-29 23:53:05";"0";"0";"@NBSaphierMD @TuckerCarlson";"";"";"2020-07-29 09:18:37";"Washington, D.C";"100mi";"georgesfloyd"
"1266517973440909312";"https://twitter.com/CarAsh15/status/1266517973440909312";"CarAsh15";"marklevinshow";"The death of George Floyd is horrific. Anyone supporting rioting, looting and arson should be prosecuted along with those who may be caught. It is sad that some media and entertainers seem to find this acceptable. ";"2020-05-29 23:53:10";"0";"0";"";"";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266517979010908161";"https://twitter.com/CAndZInc/status/1266517979010908161";"CAndZInc";"";"#BlackLivesMatter ""How people treat you is their karma how you react is yours."" ~ #quoteoftheday #WayneWDyer #PlainAndSimple Blue Jean mask original creation by #MissAubreys #ThriftShop #RIP A.M.A.R. #AllMothersAreReady Where's the Mother's of these kids though? – at BB&amp;T";"2020-05-29 23:53:11";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #quoteoftheday #WayneWDyer #PlainAndSimple #MissAubreys #ThriftShop #RIP #AllMothersAreReady";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266518141968023554";"https://twitter.com/ppchuck/status/1266518141968023554";"ppchuck";"DuBoiscreative";"@VFL2013 @SKYRIDER4538 @DisrnNews This is the face of a black man being tortured as well. George Floyd would not want this!";"2020-05-29 23:53:50";"0";"1";"@VFL2013 @SKYRIDER4538 @DisrnNews";"";"";"2020-07-29 09:18:37";"Washington, D.C";"100mi";"georgesfloyd"
"1266518406259490816";"https://twitter.com/ism718/status/1266518406259490816";"ism718";"";"We don’t need no sports. Everybody needs to take a knee. Sports don’t matter! Black lives matter";"2020-05-29 23:54:53";"0";"0";"";"";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266518609347710976";"https://twitter.com/kayylakimm/status/1266518609347710976";"kayylakimm";"";"#BLACKLIVESMATTER stop trying to argue that they don’t! THE END. my heart breaks for all POC that had their lives innocently taken. i’m ashamed of how history repeating itself, when will it end? [luckily, i’ve found resources on twitter such as threads of petitions to sign] ";"2020-05-29 23:55:41";"0";"0";"";"#BLACKLIVESMATTER #BLACKLIVESMATTER";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266518717640425481";"https://twitter.com/Jellieandjam/status/1266518717640425481";"Jellieandjam";"";"I still can’t get over the fact that someone posted George Floyd’s picture and captioned it « God knows best » ";"2020-05-29 23:56:07";"0";"1";"";"";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266518846590144512";"https://twitter.com/sigmund_ryan/status/1266518846590144512";"sigmund_ryan";"";"Far too many innocent black people like George Floyd have been murdered by the police, change needs to happen now. The officers involved need to face justice, and policies need to be put in place forcing stricter evaluation of all officers.";"2020-05-29 23:56:38";"0";"5";"";"";"";"2020-07-29 09:18:37";"Washington, D.C";"100mi";"georgesfloyd"
"1266519003801026561";"https://twitter.com/lukegwyatt/status/1266519003801026561";"lukegwyatt";"";"for my two local followers #BlackLivesMatter #JusticeForGeorgeFloyd #RaiseTheDegree";"2020-05-29 23:57:15";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #JusticeForGeorgeFloyd #RaiseTheDegree";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266519076794499074";"https://twitter.com/deshields__/status/1266519076794499074";"deshields__";"mitchellmoffit";"This man handle himself so well. I commend you for maintaining your composure @OmarJimenez #BlackLivesMatters #GeorgeFloyd ";"2020-05-29 23:57:33";"0";"0";"@OmarJimenez";"#BlackLivesMatters #GeorgeFloyd";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266519268910411782";"https://twitter.com/alimalik30/status/1266519268910411782";"alimalik30";"";"The killing of #GeorgeFloyd is unacceptable. good to hear the polic office was arrested today! #MinneapolisRiot #BlackLivesMatter #JusticeForGeorge";"2020-05-29 23:58:19";"0";"1";"";"#GeorgeFloyd #MinneapolisRiot #BlackLivesMatter #BlackLivesMatter #JusticeForGeorge";"";"2020-07-29 09:18:37";"Washington, D.C";"100mi";"georgesfloyd"
"1266519350191816712";"https://twitter.com/rachaelheisler/status/1266519350191816712";"rachaelheisler";"";"Well, now that everyone’s paying attention, can we please stop killing black people? #BlackLivesMatter";"2020-05-29 23:58:38";"0";"8";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266519368172744704";"https://twitter.com/Stinger_ZZ/status/1266519368172744704";"Stinger_ZZ";"";"George Floyd &amp;#038; Fired Cop Worked Security Together at Club: Report ";"2020-05-29 23:58:42";"0";"0";"";"";"";"2020-07-29 09:18:37";"Washington, D.C";"100mi";"georgesfloyd"
"1266519474116669440";"https://twitter.com/LegrottagIie/status/1266519474116669440";"LegrottagIie";"";"Si la #NBA se estuviera disputando, sería muy emocionante ver las protestas de los jugadores sobre el asesinato de George Floyd.";"2020-05-29 23:59:08";"0";"0";"";"#NBA #NBA";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266519573534093313";"https://twitter.com/Aydil3/status/1266519573534093313";"Aydil3";"";"""Underlying health condition let to death"". This is bull!! Justice for #GeorgeFloyd #BlackLivesMatter";"2020-05-29 23:59:31";"0";"0";"";"#GeorgeFloyd #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266519610356006913";"https://twitter.com/tennishumusic/status/1266519610356006913";"tennishumusic";"";"Or Treyvon #BlackLivesMatter";"2020-05-29 23:59:40";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266519748558434304";"https://twitter.com/CookieD426/status/1266519748558434304";"CookieD426";"disuizujulia";"This guy is trying to do what a lot of people who get in a hissy fit about #BlackLivesMatter do And then try to tell the rest of us we’re racist.";"2020-05-30 00:00:13";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266520372679245826";"https://twitter.com/louistaegis/status/1266520372679245826";"louistaegis";"";"sign thissssss it takes a little while for the email to come through tho so keep checking so you can verify your signature!! Justice For George Floyd https://petitions.whitehouse.gov/petition/justice-george-floyd-0";"2020-05-30 00:02:42";"0";"0";"";"";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266521072242954242";"https://twitter.com/MariaVe59679576/status/1266521072242954242";"MariaVe59679576";"amyklobuchar";"In 2006 Amy Klobuchar, then a district attorney, declined to bring charges against a cop who had shot and killed a Native American man. Two days ago that cop, Derek Chauvin, murdered George Floyd. Amy Klobuchar needs to resign.";"2020-05-30 00:05:29";"0";"0";"";"";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266521196780281857";"https://twitter.com/animechic28/status/1266521196780281857";"animechic28";"";"I’m gonna share my opinion on the George Floyd Incident. If you don’t like my opinion, that is perfectly fine. I think it’s a shame what they did to this man and by all means he deserves all the justice, But burning the city/rioting is not going to give him that justice!";"2020-05-30 00:05:58";"0";"0";"";"";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266521266145628163";"https://twitter.com/NotoriousRBF/status/1266521266145628163";"NotoriousRBF";"";"So glad the orange man will be there for the SpaceX launch. That’s what our country needs right now...smh #TrumpDeathToll103K #BlackLivesMatter #WorstPresidentEver";"2020-05-30 00:06:15";"0";"0";"";"#TrumpDeathToll103K #BlackLivesMatter #BlackLivesMatter #WorstPresidentEver";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266521303747616768";"https://twitter.com/thatssomika/status/1266521303747616768";"thatssomika";"";"Not only does #blacklivesmatter most importantly #blackdollarsmatter do not patronize these establishments @New Jersey https://www.instagram.com/p/CAypEVGHS7H/?igshid=197kpmfaz1cgx";"2020-05-30 00:06:24";"0";"0";"";"#blacklivesmatter #blacklivesmatter #blackdollarsmatter";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266521309971918855";"https://twitter.com/omgyuvs/status/1266521309971918855";"omgyuvs";"";"Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/96qnXM7B via @Change";"2020-05-30 00:06:25";"0";"0";"@Change";"";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266521627313016832";"https://twitter.com/luluntulii/status/1266521627313016832";"luluntulii";"";"2020 really has been the worst but this might just do it. i don't know how many times we're going to have this discussion... how many times we're going to protest, shout, scream, until the message gets across #BlackLivesMatter";"2020-05-30 00:07:41";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266521749589569543";"https://twitter.com/yanksfan109/status/1266521749589569543";"yanksfan109";"";"Burn the entire CNN building #BlackLivesMatter";"2020-05-30 00:08:10";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266522303854231552";"https://twitter.com/yupitstrav/status/1266522303854231552";"yupitstrav";"NabilahforGA07";"#BlackLivesMatter ";"2020-05-30 00:10:22";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266523041527410689";"https://twitter.com/Bellaca28810463/status/1266523041527410689";"Bellaca28810463";"kaitlancollins";"Trump has nothing to do with George Floyd's death. Why don't they take their protest to the jail where the cop is???? What's protesting at the White House going to prove. They are making themselves look like the POS they are.";"2020-05-30 00:13:18";"0";"0";"";"";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266523075778097154";"https://twitter.com/Diane_bans/status/1266523075778097154";"Diane_bans";"msabedi";"I didn’t even know they were doing this cuz I would have went!!! So happy people all over are joining in the fight for justice!! Because #BlackLivesMatter &amp; we need to show them this is NOT okay ";"2020-05-30 00:13:26";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266523112537042944";"https://twitter.com/shanzeh_u/status/1266523112537042944";"shanzeh_u";"";"#BlackLivesMatter ";"2020-05-30 00:13:35";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266523719020826624";"https://twitter.com/iamadarkhorse_/status/1266523719020826624";"iamadarkhorse_";"";"Now more than ever we have to stand with our Brothers and Sisters. #EnoughIsEnough #BlackLivesMatter";"2020-05-30 00:16:00";"0";"0";"";"#EnoughIsEnough #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:49";"District of Columbia";"200mi";"BlackLivesMatter"
"1266523728348950528";"https://twitter.com/NotoriousRBF/status/1266523728348950528";"NotoriousRBF";"DailyCaller";"#TrumpDeathToll100K #BlackLivesMatter";"2020-05-30 00:16:02";"0";"1";"";"#TrumpDeathToll100K #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266523930304614401";"https://twitter.com/MnuPanda/status/1266523930304614401";"MnuPanda";"";"#BlackLivesMatters #donaldisoverparty #BlackLivesMatter #JusticeForGeorge #GeorgeFlyod #dontshoot #blm – at Washington, D.C.";"2020-05-30 00:16:50";"0";"0";"";"#BlackLivesMatters #donaldisoverparty #BlackLivesMatter #BlackLivesMatter #JusticeForGeorge #GeorgeFlyod #dontshoot #blm";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266523965968781316";"https://twitter.com/Tyler_Hess_/status/1266523965968781316";"Tyler_Hess_";"";"I understand these protest but it doesn’t have to be to this extreme... seeing it in Atlanta now, a city I’ve been to more times than I can count... #GeorgeFloyd needs justice and I stand by the African-American race. These beautiful city’s are burning and it’s terrible...";"2020-05-30 00:16:59";"0";"0";"";"#GeorgeFloyd";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266524104884183041";"https://twitter.com/yanksfan109/status/1266524104884183041";"yanksfan109";"";"First thing black lives matter has done that i support.";"2020-05-30 00:17:32";"0";"0";"";"";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266524203810947072";"https://twitter.com/PurpleYosher/status/1266524203810947072";"PurpleYosher";"";"#BlackLivesMatter";"2020-05-30 00:17:55";"0";"4";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266524290322661376";"https://twitter.com/pizzapartyry/status/1266524290322661376";"pizzapartyry";"";"#GeorgeFloyd ";"2020-05-30 00:18:16";"0";"2";"";"#GeorgeFloyd";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266524397684305920";"https://twitter.com/WendyJoGraham/status/1266524397684305920";"WendyJoGraham";"";"You can’t scream into a void generation after generation and not expect an explosion. #disruption #BlackLivesMatter";"2020-05-30 00:18:41";"0";"1";"";"#disruption #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266524456824045569";"https://twitter.com/Tony98Tony/status/1266524456824045569";"Tony98Tony";"";" Heisman trophy winner Joe Burrow on George Floyd Protests: 'This is about human rights' #Topbuzz https://va.topbuzz.com/s/ddmcpZR";"2020-05-30 00:18:56";"0";"0";"";"#Topbuzz";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266524601238147073";"https://twitter.com/meaggymooo/status/1266524601238147073";"meaggymooo";"";"http://Minnesotafreedomfund.org/donate #BlackLivesMatter https://twitter.com/haibon_jared/status/1266521163909529600";"2020-05-30 00:19:30";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266525307500146690";"https://twitter.com/dpcapturemoment/status/1266525307500146690";"dpcapturemoment";"";"Fourth night of protests over death of George Floyd begin ";"2020-05-30 00:22:18";"0";"0";"";"";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266525321689513992";"https://twitter.com/anaitbckwrds/status/1266525321689513992";"anaitbckwrds";"zaynscandycane";"Thank you #blacklivesmatter ";"2020-05-30 00:22:22";"0";"1";"";"#blacklivesmatter #blacklivesmatter";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266525381441486852";"https://twitter.com/dpcapturemoment/status/1266525381441486852";"dpcapturemoment";"";"Dozens arrested in NYC as protests break out over the death of George Floyd ";"2020-05-30 00:22:36";"0";"0";"";"";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266525418171088898";"https://twitter.com/amberraitano/status/1266525418171088898";"amberraitano";"";"Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/jvNKtCXQ via @Change";"2020-05-30 00:22:45";"0";"0";"@Change";"";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
