text,tweet_text,lemma_tweet_text
"Madison’s #GeorgeFloyd protest, seen from the top of State Street. ","['madison', 'is', 'georgefloyd', 'protest', 'seen', 'from', 'the', 'top', 'of', 'state', 'street']","['madison', 'be', 'georgefloyd', 'protest', 'see', 'from', ""the'"", 'top', 'of', 'state', 'street']"
Police accidentally arrested an FBI agent after racially profiling him. #Anonymous #protests2020 #GeorgeFloyd #BlackLivesMatter #coronavirus #JusticeforAhmaudArbery #SeanReed,"['police', 'accidentally', 'arrested', 'an', 'fbi', 'agent', 'after', 'racially', 'profiling', 'him', 'anonymous', '#protests', '2020', 'george', 'floyd', 'blacklives', 'matter', 'coronavirus', 'justicefor', 'ahmaudarbery', 'seanreed']","[""'police"", 'accidentally', 'arrest', 'a', 'fbi', 'agent', 'after', 'racially', 'profiling', 'he', 'anonymous', '#protest', '2020', 'george', 'floyd', 'blacklive', 'matter', 'coronavirus', 'justicefor', 'ahmaudarbery', 'seanreed']"
#PVPROTEST #justiceforsandrabland #BlackLivesMatter #PVAMU,"['#pvprotest', '#justiceforsandrabland', 'blacklivesmatter', 'pvamu']","['pvprotest', ""'#justiceforsandrabland'"", 'blacklivesmatter', 'pvamu']"
 B R I D G E P O R T CT⠀ #BlackLivesMatter #Blm #Connecticut #Bridgeport,"['b', 'r', 'i', 'd', 'g', 'e', 'p', 'o', 'r', 't', 'ct', '⠀', 'blacklives', 'matter', 'blm', '#connecticut', 'bridgeport']","[""'b"", ""r'"", ""i'"", 'd', 'g', 'e', 'p', ""o'"", ""r'"", ""'t"", 'ct', '⠀', 'blacklive', 'matter', 'blm', ""'#connecticut"", 'bridgeport']"
"Hey Denver. I understand your frustration and pain following the murder of George Floyd. I plead to you - let’s demonstrate, but let’s do so peacefully. ","['hey', 'denver', 'i', 'understand', 'your', 'frustration', 'and', 'pain', 'following', 'the', 'murder', 'of', 'george', 'floyd', 'i', 'plead', 'to', 'you', 'let', 'is', 'demonstrate', 'but', 'let', 'is', 'do', 'so', 'peacefully']","['hey', 'denver', ""i'"", 'understand', ""your'"", 'frustration', 'and', 'pain', 'follow', ""the'"", 'murder', 'of', 'george', 'floyd', ""i'"", 'plead', ""to'"", 'you', 'let', 'be', 'demonstrate', 'but', 'let', 'be', 'do', ""so'"", 'peacefully']"
Watching Chicagoans of all backgrounds cross the Charles Levy bridge. I can’t help but think about the scenes at Edmund Pettus Bridge (which looks eerily similar) in 1965. #ActivateChi #BlackLivesMatter #Chicagoprotest – at Charles Levy Bridge,"['watching', 'chicagoans', 'of', 'all', 'backgrounds', 'cross', 'the', 'charles', 'levy', 'bridge', 'i', 'can', 'not', 'help', 'but', 'think', 'about', 'the', 'scenes', 'at', 'edmund', 'pettus', 'bridge', 'which', 'looks', 'eerily', 'similar', 'in', '1965', 'activate', 'chi', 'blacklives', 'matter', 'chicagoprotest', 'at', 'charles', 'levy', 'bridge']","['watch', 'chicagoans', 'of', 'all', 'background', 'cross', ""the'"", 'charle', 'levy', 'bridge', ""i'"", 'can', 'not', 'help', 'but', 'think', 'about', ""the'"", 'scene', 'at', 'edmund', 'pettus', 'bridge', 'which', 'look', 'eerily', 'similar', 'in', '1965', 'activate', ""chi'"", 'blacklive', 'matter', 'chicagoprotest', 'at', 'charle', 'levy', 'bridge']"
cook his bitch ass #BlackLivesMatter #RIPGeorgeFloyd ,"['cook', 'his', 'bitch', 'ass', 'blacklives', 'matter', 'ripgeorgefloyd']","['cook', 'he', 'bitch', 'ass', 'blacklive', 'matter', 'ripgeorgefloyd']"
No one’s asking you to condone rioting and looting. The ask is for you to condemn racism and injustice. #BlackLivesMatter,"['no', 'one', 'is', 'asking', 'you', 'to', 'condone', 'rioting', 'and', 'looting', 'the', 'ask', 'is', 'for', 'you', 'to', 'condemn', 'racism', 'and', 'injustice', 'blacklivesmatter']","[""no'"", 'one', 'be', 'ask', 'you', ""to'"", 'condone', 'rioting', 'and', 'looting', ""the'"", 'ask', 'be', 'for', 'you', ""to'"", 'condemn', 'racism', 'and', 'injustice', 'blacklivesmatter']"
"Lightning, heavy rain and wind gusts in Washington DC. But the people protesting police brutality and the death of George Floyd refuse to let the weather stop their peaceful demonstration outside the White House. I edited this a couple minutes ago. @nbcwashington @MSNBC – at The White House","['lightning', 'heavy', 'rain', 'and', 'wind', 'gusts', 'in', 'washington', 'dc', 'but', 'the', 'people', 'protesting', 'police', 'brutality', 'and', 'the', 'death', 'of', 'george', 'floyd', 'refuse', 'to', 'let', 'the', 'weather', 'stop', 'their', 'peaceful', 'demonstration', 'outside', 'the', 'white', 'house', 'i', 'edited', 'this', 'a', 'couple', 'minutes', 'ago', '@nbcwashington', '@', 'msnbc', 'at', 'the', 'white', 'house']","['lightning', 'heavy', 'rain', 'and', 'wind', 'gust', 'in', 'washington', 'dc', 'but', ""the'"", 'people', 'protest', 'police', 'brutality', 'and', ""the'"", 'death', 'of', 'george', 'floyd', 'refuse', ""to'"", 'let', ""the'"", 'weather', 'stop', 'they', 'peaceful', 'demonstration', 'outside', ""the'"", 'white', 'house', ""i'"", 'edite', 'this', ""a'"", 'couple', 'minute', 'ago', '@nbcwashington', ""@'"", 'msnbc', 'at', 'the', 'white', 'house']"
"Black Lives Matter, according to her, is trying to destroy the American principle of black lives not mattering ","['black', 'lives', 'matter', 'according', 'to', 'her', 'is', 'trying', 'to', 'destroy', 'the', 'american', 'principle', 'of', 'black', 'lives', 'not', 'mattering']","['black', 'life', 'matter', 'accord', ""to'"", 'she', 'be', 'try', ""to'"", 'destroy', ""the'"", 'american', 'principle', 'of', 'black', 'life', 'not', 'mattering']"
"Saadiq Muhammad, a Rochester resident, interacts with Officer K. Cummings from RPD. Muhammad says he feels safer when he sees an African American officer. The officer says he respects the right to protest. #roc @DandC #BlackLivesMatter – at Blue Cross Arena at the War Memorial","['saadiq', 'muhammad', 'a', 'rochester', 'resident', 'interacts', 'with', 'officer', 'k.', 'cummings', 'from', 'rpd', 'muhammad', 'says', 'he', 'feels', 'safer', 'when', 'he', 'sees', 'an', 'african', 'american', 'officer', 'the', 'officer', 'says', 'he', 'respects', 'the', 'right', 'to', 'protest', '#roc', '@', 'dandc', 'blacklives', 'matter', 'at', 'blue', 'cross', 'arena', 'at', 'the', 'war', 'memorial']","[""'saadiq"", 'muhammad', 'a', 'rochester', 'resident', 'interact', 'with', 'officer', 'k.', 'cumming', 'from', 'rpd', 'muhammad', 'say', 'he', 'feel', 'safer', 'when', 'he', 'see', 'a', 'african', 'american', 'officer', ""the'"", 'officer', 'say', 'he', 'respects', ""the'"", 'right', ""to'"", 'protest', '#roc', '@', 'dandc', 'blacklive', 'matter', 'at', 'blue', 'cross', 'arena', 'at', 'the', 'war', 'memorial']"
"""Don't throw things to anybody. In Miami we set the example"" #BlackLivesMatter #MIAMIPROTEST – at Miami Police Department","['do', 'not', 'throw', 'things', 'to', 'anybody', 'in', 'miami', 'we', 'set', 'the', 'example', 'blacklivesmatter', 'miamiprotest', 'at', 'miami', 'police', 'department']","[""do'"", 'not', 'throw', 'thing', ""to'"", 'anybody', 'in', 'miami', ""we'"", 'set', ""the'"", 'example', 'blacklivesmatter', 'miamiprotest', 'at', 'miami', 'police', 'department']"
Honest question for leftists: How can you say #BlackLivesMatter then completely brush @JoeBiden’s decades long racist history off like it doesn’t exist? No Presidential candidate in the last 100 years has had a more racist record than Joe.,"['honest', 'question', 'for', 'leftists', 'how', 'can', 'you', 'say', 'blacklives', 'matter', 'then', 'completely', 'brush', '@joebiden', 'is', 'decades', 'long', 'racist', 'history', 'off', 'like', 'it', 'does', 'not', 'exist', 'no', 'presidential', 'candidate', 'in', 'the', 'last', '100', 'years', 'has', 'had', 'a', 'more', 'racist', 'record', 'than', 'joe']","['honest', 'question', 'for', 'leftist', 'how', 'can', 'you', 'say', 'blacklive', 'matter', 'then', 'completely', 'brush', '@joebiden', 'be', 'decade', 'long', 'racist', 'history', 'off', 'like', 'it', 'do', 'not', 'exist', ""no'"", 'presidential', 'candidate', 'in', ""the'"", 'last', '100', 'year', 'have', 'have', 'a', 'more', 'racist', 'record', 'than', 'joe']"
"As I prepare to deliver the eulogy for #GeorgeFloyd, it’s not lost on me that his loved ones by my side and in the church are hurting and we are here to lift them. ","['as', 'i', 'prepare', 'to', 'deliver', 'the', 'eulogy', 'for', 'georgefloyd', 'it', 'is', 'not', 'lost', 'on', 'me', 'that', 'his', 'loved', 'ones', 'by', 'my', 'side', 'and', 'in', 'the', 'church', 'are', 'hurting', 'and', 'we', 'are', 'here', 'to', 'lift', 'them']","['a', 's', ""i'"", 'prepare', ""to'"", 'deliver', ""the'"", 'eulogy', 'for', 'georgefloyd', 'it', 'be', 'not', 'lose', 'on', ""me'"", 'that', 'he', 'love', 'one', 'by', 'my', 'side', 'and', 'in', ""the'"", 'church', 'be', 'hurt', 'and', ""we'"", 'be', 'here', ""to'"", 'lift', 'they']"
Communist Sandinists caught infiltrating & sabotaging #GeorgeFloyd protests in #Miami. This is a militant hate group that actively murders innocent Nicaraguans who want FREEDOM! Protesting is ILLEGAL in #Nicaragua because of these very same people. SHAMEFUL!,"['communist', 'sandinists', 'caught', 'infiltrating', '&', 'sabotaging', 'georgefloyd', 'protests', 'in', 'miami', 'this', 'is', 'a', 'militant', 'hate', 'group', 'that', 'actively', 'murders', 'innocent', 'nicaraguans', 'who', 'want', 'freedom', 'protesting', 'is', 'illegal', 'in', 'nicaragua', 'because', 'of', 'these', 'very', 'same', 'people', 'shameful']","['communist', 'sandinist', 'catch', 'infiltrate', '&', 'sabotage', 'georgefloyd', 'protest', 'in', 'miami', 'this', 'be', ""a'"", 'militant', 'hate', 'group', 'that', 'actively', 'murder', 'innocent', 'nicaraguans', ""who'"", 'want', 'freedom', 'protest', 'be', 'illegal', 'in', 'nicaragua', 'because', 'of', 'these', 'very', 'same', 'people', 'shameful']"
State Street and Wabash are the only bridges now not raised. #Chicago #GeorgeFloyd ,"['state', 'street', 'and', 'wabash', 'are', 'the', 'only', 'bridges', 'now', 'not', 'raised', 'chicago', 'georgefloyd']","[""'state"", 'street', 'and', 'wabash', 'be', ""the'"", 'only', 'bridge', 'now', 'not', 'raise', 'chicago', 'georgefloyd']"
A Columbus Police Offer laughed in our faces today as we chanted George Floyd’s name. We weren’t even saying anything anti-police. He laughed. Then he taped over his body can and sprayed us with tear gas 5 minutes later. #BlackLivesMatter #columbusprotest,"['a', 'columbus', 'police', 'offer', 'laughed', 'in', 'our', 'faces', 'today', 'as', 'we', 'chanted', 'george', 'floyd', 'is', 'name', 'we', 'were', 'not', 'even', 'saying', 'anything', 'anti-police', 'he', 'laughed', 'then', 'he', 'taped', 'over', 'his', 'body', 'can', 'and', 'sprayed', 'us', 'with', 'tear', 'gas', '5', 'minutes', 'later', 'blacklives', 'matter', '#columbusprotest']","[""'a"", 'columbus', 'police', 'offer', 'laugh', 'in', 'we', 'face', 'today', 'as', ""we'"", 'chant', 'george', 'floyd', 'be', 'name', ""we'"", 'be', 'not', 'even', 'say', 'anything', 'anti-', 'police', ""he'"", 'laugh', 'then', 'he', 'tape', 'over', 'he', 'body', 'can', 'and', 'spray', 'we', 'with', 'tear', 'gas', '5', 'minute', 'later', 'blacklive', 'matter', '#columbusprotest']"
"These bike ride protests have been incredible. There is still room for improvement to have the best impact possible, but biking through the city with 1000+ people while chanting Black Lives Matter feels powerful and unprecedented ","['these', 'bike', 'ride', 'protests', 'have', 'been', 'incredible', 'there', 'is', 'still', 'room', 'for', 'improvement', 'to', 'have', 'the', 'best', 'impact', 'possible', 'but', 'biking', 'through', 'the', 'city', 'with', '1000', 'people', 'while', 'chanting', 'black', 'lives', 'matter', 'feels', 'powerful', 'and', 'unprecedented']","['these', 'bike', 'ride', 'protest', 'have', 'be', 'incredible', 'there', 'be', 'still', 'room', 'for', 'improvement', ""to'"", 'have', ""the'"", 'best', 'impact', 'possible', 'but', 'bike', 'through', ""the'"", 'city', 'with', '1000', 'people', 'while', 'chanting', 'black', 'life', 'matter', 'feel', 'powerful', 'and', 'unprecedented']"
Montreal's protest was peaceful today. But the media won't cover that. #BlackLivesMatter #MontrealProtest,"['montreal', 'is', 'protest', 'was', 'peaceful', 'today', 'but', 'the', 'media', 'will', 'not', 'cover', 'that', 'blacklives', 'matter', 'montreal', 'protest']","['montreal', 'be', 'protest', 'be', 'peaceful', 'today', 'but', ""the'"", 'media', 'will', 'not', 'cover', 'that', 'blacklive', 'matter', 'montreal', 'protest']"
Charlotte is dope. #BlackLivesMatter ,"['charlotte', 'is', 'dope', 'blacklivesmatter']","['charlotte', 'be', 'dope', 'blacklivesmatter']"
@Khaled_Da_Juice you made a difference my brother & I’m proud of you #blacklivesmatter,"['@khaled_da_', 'juice', 'you', 'made', 'a', 'difference', 'my', 'brother', '&', 'i', 'am', 'proud', 'of', 'you', '#blacklivesmatter']","[""['@khaled_da_'"", 'juice', 'you', 'make', 'a', 'difference', 'my', 'brother', '&', ""i'"", 'am', 'proud', 'of', 'you', '#blacklivesmatter']"
"In an open letter, former Commandant of the Marine Corps Gen. Robert B. Neller (Ret) called George Floyd's death a ""turning point for change"" and called upon all Americans to ""stand up for what is right and reasonable."" ","['in', 'an', 'open', 'letter', 'former', 'commandant', 'of', 'the', 'marine', 'corps', 'gen.', 'robert', 'b.', 'neller', 'ret', 'called', 'george', 'floyd', 'is', 'death', 'a', 'turning', 'point', 'for', 'change', 'and', 'called', 'upon', 'all', 'americans', 'to', 'stand', 'up', 'for', 'what', 'is', 'right', 'and', 'reasonable']","['i', 'and', 'a', 'open', 'letter', 'former', 'commandant', 'of', ""the'"", 'marine', 'corps', 'gen.', 'robert', 'b.', 'neller', 'ret', 'call', 'george', 'floyd', 'be', 'death', ""a'"", 'turn', 'point', 'for', 'change', 'and', 'call', 'upon', 'all', 'americans', ""to'"", 'stand', 'up', 'for', 'what', 'be', 'right', 'and', 'reasonable']"
The crowd of protesters literally pushing back the police at #AtlantaProtest #BlackLivesMatters #georgefloyd,"['the', 'crowd', 'of', 'protesters', 'literally', 'pushing', 'back', 'the', 'police', 'at', 'atlanta', 'protest', 'blacklives', 'matters', 'georgefloyd']","[""the'"", 'crowd', 'of', 'protester', 'literally', 'push', 'back', ""the'"", 'police', 'at', 'atlanta', 'protest', 'blacklive', 'matter', 'georgefloyd']"
Thousands wait to pay their respects at George Floyd’s public viewing at The Fountain of Praise. – at The Fountain of Praise,"['thousands', 'wait', 'to', 'pay', 'their', 'respects', 'at', 'george', 'floyd', 'is', 'public', 'viewing', 'at', 'the', 'fountain', 'of', 'praise', 'at', 'the', 'fountain', 'of', 'praise']","['thousand', 'wait', ""to'"", 'pay', 'they', 'respects', 'at', 'george', 'floyd', 'be', 'public', 'view', 'at', ""the'"", 'fountain', 'of', 'praise', 'at', ""the'"", 'fountain', 'of', 'praise']"
Pointing out that George Floyd had coronavirus is like saying the World Trade Center had plumbing issues.,"['pointing', 'out', 'that', 'george', 'floyd', 'had', 'coronavirus', 'is', 'like', 'saying', 'the', 'world', 'trade', 'center', 'had', 'plumbing', 'issues']","[""'point"", 'out', 'that', 'george', 'floyd', 'have', 'coronavirus', 'be', 'like', 'say', ""the'"", 'world', 'trade', 'center', 'have', 'plumbing', 'issue']"
I’m inside of #GeorgeFloyd’s memorial service for the @AP. Floyd’s golden casket flanked by flowers and a self portrait. The now-iconic mural painted at the site of his arrest is projected above the stage. I’ll be tweeting throughout the service. https://apnews.com/18c41cd260efeeef6c105571dc7f76a8,"['i', 'am', 'inside', 'of', '#georgefloyd', 'is', 'memorial', 'service', 'for', 'the', '@', 'ap', 'floyd', ""'s"", 'golden', 'casket', 'flanked', 'by', 'flowers', 'and', 'a', 'self', 'portrait', 'the', 'now', 'iconic', 'mural', 'painted', 'at', 'the', 'site', 'of', 'his', 'arrest', 'is', 'projected', 'above', 'the', 'stage', 'i', 'will', 'be', 'tweeting', 'throughout', 'the', 'service']","[""'i"", 'be', 'inside', 'of', 'georgefloyd', 'be', 'memorial', 'service', 'for', ""the'"", '@', 'ap', 'floyd', ""'s"", 'golden', 'casket', 'flank', 'by', 'flower', 'and', 'a', 'self', 'portrait', ""the'"", 'now', 'iconic', 'mural', 'paint', 'at', ""the'"", 'site', 'of', 'he', 'arrest', 'be', 'project', 'above', ""the'"", 'stage', ""i'"", 'will', ""be'"", 'tweeting', 'throughout', ""the'"", 'service']"
I dug through local news and found the store that called the cops on George Floyd. The number is 6128236930. Feel free to call and ask them why they decided to condemn a black man to death. ,"['i', 'dug', 'through', 'local', 'news', 'and', 'found', 'the', 'store', 'that', 'called', 'the', 'cops', 'on', 'george', 'floyd', 'the', 'number', 'is', '6128236930', 'feel', 'free', 'to', 'call', 'and', 'ask', 'them', 'why', 'they', 'decided', 'to', 'condemn', 'a', 'black', 'man', 'to', 'death']","[""'i"", ""dug'"", 'through', 'local', 'news', 'and', 'find', ""the'"", 'store', 'that', 'call', ""the'"", 'cop', 'on', 'george', 'floyd', ""the'"", 'number', 'be', '6128236930', 'feel', 'free', ""to'"", 'call', 'and', 'ask', 'they', 'why', 'they', 'decide', ""to'"", 'condemn', 'a', 'black', 'man', 'to', 'death']"
"As a pharmaceutical representative, I drove 40,000 miles a year. I had urban, suburban & rural areas. Although I was well dressed, the feeling that I might come in contact with law enforcement was terrifying. That’s why Blacks identify with George Floyd. It only takes 8:46.","['as', 'a', 'pharmaceutical', 'representative', 'i', 'drove', '40,000', 'miles', 'a', 'year', 'i', 'had', 'urban', 'suburban', '&', 'rural', 'areas', 'although', 'i', 'was', 'well', 'dressed', 'the', 'feeling', 'that', 'i', 'might', 'come', 'in', 'contact', 'with', 'law', 'enforcement', 'was', 'terrifying', 'that', 'is', 'why', 'blacks', 'identify', 'with', 'george', 'floyd', 'it', 'only', 'takes', '8:46']","[""'as"", ""a'"", 'pharmaceutical', 'representative', ""i'"", 'drive', '40,000', 'mile', 'a', 'year', ""i'"", 'have', 'urban', 'suburban', '&', 'rural', 'area', 'although', ""i'"", 'be', 'well', 'dress', ""the'"", 'feeling', 'that', ""i'"", 'might', 'come', 'in', 'contact', 'with', 'law', 'enforcement', 'be', 'terrifying', 'that', 'be', 'why', 'black', 'identify', 'with', 'george', 'floyd', 'it', 'only', 'take', '8:46']"
Prisoners at the MCC are flashing lights and pounding on glass in support of the protesters. #Chicago #GeorgeFloyd ,"['prisoners', 'at', 'the', 'mcc', 'are', 'flashing', 'lights', 'and', 'pounding', 'on', 'glass', 'in', 'support', 'of', 'the', 'protesters', 'chicago', 'georgefloyd']","['prisoner', 'at', ""the'"", 'mcc', 'be', 'flash', 'light', 'and', 'pounding', 'on', 'glass', 'in', 'support', 'of', ""the'"", 'protester', 'chicago', 'georgefloyd']"
"Family Court Supervisor FIRED After Tearing Down Black Lives Matter Signs in South Philadelphia. “Black lives matter,” a woman tells Michael Henkel in the video. “Not to me they don’t,” Henkel replies: @NBCPhiladelphia.","['family', 'court', 'supervisor', 'fired', 'after', 'tearing', 'down', 'black', 'lives', 'matter', 'signs', 'in', 'south', 'philadelphia', 'black', 'lives', 'matter', 'a', 'woman', 'tells', 'michael', 'henkel', 'in', 'the', 'video', 'not', 'to', 'me', 'they', 'do', 'not', 'henkel', 'replies', '@', 'nbcphiladelphia']","['family', 'court', 'supervisor', 'fire', 'after', 'tear', 'down', 'black', 'life', 'matter', 'sign', 'in', 'south', 'philadelphia', 'black', 'life', 'matter', 'a', 'woman', 'tell', 'michael', 'henkel', 'in', ""the'"", 'video', 'not', ""to'"", 'i', 'they', 'do', 'not', 'henkel', 'reply', ""@'"", 'nbcphiladelphia']"
“You killed your own—you killed your own this time.” Said slain 8 year old #SecorieaTurner’s grieving father. “You killed a child. She didn’t do nothing to nobody.” #BlackLivesMatter are you listening to this anguished black man? Does this black child’s life matter?,"['you', 'killed', 'your', 'own', 'you', 'killed', 'your', 'own', 'this', 'time', 'said', 'slain', '8', 'year', 'old', '#secorieaturner', 'is', 'grieving', 'father', 'you', 'killed', 'a', 'child', 'she', 'did', 'not', 'do', 'nothing', 'to', 'nobody', 'blacklives', 'matter', 'are', 'you', 'listening', 'to', 'this', 'anguished', 'black', 'man', 'does', 'this', 'black', 'child', ""'s"", 'life', 'matter']","['you', 'kill', 'you', 'own', 'you', 'kill', 'you', 'own', 'this', 'time', 'say', 'slain', '8', 'year', 'old', 'secorieaturner', 'be', 'grieve', 'father', 'you', 'kill', 'a', 'child', ""she'"", 'do', 'not', ""do'"", 'nothing', ""to'"", 'nobody', 'blacklive', 'matter', 'be', 'you', 'listen', ""to'"", 'this', 'anguished', 'black', 'man', 'do', 'this', 'black', 'child', ""'s"", 'life', 'matter']"
"Let’s not pretend that tragedies like the George Floyd killing didn’t happen under yours &amp; @JoeBiden’s ‘leadership’ They happened almost every month What did you do to fix this problem? Nothing Why wasn’t there a ‘turning point’ after Eric Garner, Tamir Rice, Freddie Gray?","['let', 'is', 'not', 'pretend', 'that', 'tragedies', 'like', 'the', 'george', 'floyd', 'killing', 'did', 'not', 'happen', 'under', 'yours', '@', 'joebiden', ""'s"", 'leadership', 'they', 'happened', 'almost', 'every', 'month', 'what', 'did', 'you', 'do', 'to', 'fix', 'this', 'problem', 'nothing', 'why', 'was', ""n't"", 'there', 'a', 'turning', 'point', 'after', 'eric', 'garner', 'tamir', 'rice', 'freddie', 'gray']","['let', 'be', 'not', 'pretend', 'that', 'tragedy', 'like', ""the'"", 'george', 'floyd', 'kill', 'do', 'not', 'happen', 'under', 'yours', ""@'"", 'joebiden', ""'s"", 'leadership', 'they', 'happen', 'almost', 'every', 'month', 'what', 'do', 'you', ""do'"", ""to'"", 'fix', 'this', 'problem', 'nothing', 'why', 'be', 'not', 'there', 'be', 'turn', 'point', 'after', 'eric', 'garner', 'tamir', 'rice', 'freddie', 'gray']"
"UPDATE: 2 Accused of Vandalizing Black Lives Matter Mural Charged With Hate Crime in California. Nichole Anderson, 42. David Nelson, 53, are also facing counts of vandalism and possession of tools to commit vandalism: @nbcbayarea. https://www.nbcwashington.com/news/national-international/2-martinez-residents-charged-with-hate-crime-after-defacing-blm-mural/2355183/","['update', '2', 'accused', 'of', 'vandalizing', 'black', 'lives', 'matter', 'mural', 'charged', 'with', 'hate', 'crime', 'in', 'california', 'nichole', 'anderson', '42', 'david', 'nelson', '53', 'are', 'also', 'facing', 'counts', 'of', 'vandalism', 'and', 'possession', 'of', 'tools', 'to', 'commit', 'vandalism', '@nbcbayarea']","[""'update"", '2', 'accuse', 'of', 'vandalizing', 'black', 'life', 'matter', 'mural', 'charge', 'with', 'hate', 'crime', 'in', 'california', 'nichole', 'anderson', '42', 'david', 'nelson', '53', 'be', 'also', 'face', 'count', 'of', 'vandalism', 'and', 'possession', 'of', 'tool', ""to'"", 'commit', 'vandalism', '@nbcbayarea']"
Thousands are out here in front of Minnesota State Capitol for staged sit in. A peaceful protest to honor #GeorgeFloyd ,"['thousands', 'are', 'out', 'here', 'in', 'front', 'of', 'minnesota', 'state', 'capitol', 'for', 'staged', 'sit', 'in', 'a', 'peaceful', 'protest', 'to', 'honor', 'georgefloyd']","['thousand', 'be', 'out', 'here', 'in', 'front', 'of', 'minnesota', 'state', 'capitol', 'for', 'stage', 'be', 'it', 'in', ""a'"", 'peaceful', 'protest', ""to'"", 'honor', 'georgefloyd']"
Protest in front of the White House. #georgefloyd. @CBSNews,"['protest', 'in', 'front', 'of', 'the', 'white', 'house', '#georgefloyd', '@cbsnews']","['protest', 'in', 'front', 'of', ""the'"", 'white', 'house', 'georgefloyd', '@cbsnew']"
Pence refuses to utter the words Black Lives Matter on Face the Nation because the leaders of the movement have “a political agenda of the radical left.” On the same day Trump retweeted “White power” video from the Villages ,"['pence', 'refuses', 'to', 'utter', 'the', 'words', 'black', 'lives', 'matter', 'on', 'face', 'the', 'nation', 'because', 'the', 'leaders', 'of', 'the', 'movement', 'have', 'a', 'political', 'agenda', 'of', 'the', 'radical', 'left', 'on', 'the', 'same', 'day', 'trump', 'retweeted', 'white', 'power', 'video', 'from', 'the', 'villages']","['pence', 'refuse', ""to'"", 'utter', ""the'"", 'word', 'black', 'life', 'matter', 'on', 'face', ""the'"", 'nation', 'because', ""the'"", 'leader', 'of', ""the'"", 'movement', 'have', ""a'"", 'political', 'agenda', 'of', ""the'"", 'radical', 'leave', 'on', ""the'"", 'same', 'day', 'trump', 'retweet', 'white', 'power', 'video', 'from', ""the'"", 'village']"
Signed and shared to the tl!! It kills me to see this is happening not just in the US but all over the world. 14-year-old Joāo Pedro was killed by the Rio de Janeiro police in his own home. #SayTheirName #blacklivesmatter ,"['signed', 'and', 'shared', 'to', 'the', 'tl', 'it', 'kills', 'me', 'to', 'see', 'this', 'is', 'happening', 'not', 'just', 'in', 'the', 'us', 'but', 'all', 'over', 'the', 'world', '14', 'year', 'old', 'joāo', 'pedro', 'was', 'killed', 'by', 'the', 'rio', 'de', 'janeiro', 'police', 'in', 'his', 'own', 'home', 'saytheirname', '#blacklivesmatter']","['sign', 'and', 'share', ""to'"", ""the'"", ""tl'"", 'it', 'kill', ""me'"", ""to'"", 'see', 'this', 'be', 'happen', 'not', 'just', 'in', ""tha'"", 'we', 'but', 'all', 'over', ""the'"", 'world', '14', 'year', 'old', 'joāo', 'pedro', 'be', 'kill', 'by', ""the'"", 'rio', ""de'"", 'janeiro', 'police', 'in', 'he', 'own', ""home'"", 'saytheirname', 'blacklivesmatter']"
"No Matter how much you try and change course, all roads TO and FROM the White House in November go through the #BLACKVOTE! #WeAreDoneDying #BlackLivesMatter #BlackVotesMatter","['no', 'matter', 'how', 'much', 'you', 'try', 'and', 'change', 'course', 'all', 'roads', 'to', 'and', 'from', 'the', 'white', 'house', 'in', 'november', 'go', 'through', 'the', 'blackvote', 'we', 'aredonedying', 'blacklives', 'matter', 'blackvotesmatter']","[""no'"", 'matter', 'how', 'much', 'you', 'try', 'and', 'change', 'course', 'all', 'road', ""to'"", 'and', 'from', ""the'"", 'white', 'house', 'in', 'november', ""go'"", 'through', ""the'"", 'blackvote', ""we'"", 'aredonedying', 'blacklive', 'matter', 'blackvotesmatter']"
"#NOW: The security perimeter around the White House swallowed part of H and 16th streets overnight amid a surge in police presence, but that hasn’t kept people from gathering in downtown DC for a sixth day of protests over George Floyd’s killing. ","['now', 'the', 'security', 'perimeter', 'around', 'the', 'white', 'house', 'swallowed', 'part', 'of', 'h', 'and', '16th', 'streets', 'overnight', 'amid', 'a', 'surge', 'in', 'police', 'presence', 'but', 'that', 'has', 'not', 'kept', 'people', 'from', 'gathering', 'in', 'downtown', 'dc', 'for', 'a', 'sixth', 'day', 'of', 'protests', 'over', 'george', 'floyd', 'is', 'killing']","['now', ""the'"", 'security', 'perimeter', 'around', ""the'"", 'white', 'house', 'swallow', 'part', 'of', ""h'"", 'and', '16th', 'street', 'overnight', 'amid', 'a', 'surge', 'in', 'police', 'presence', 'but', 'that', 'have', 'not', 'keep', 'people', 'from', 'gather', 'in', 'downtown', 'dc', 'for', 'a', 'sixth', 'day', 'of', 'protest', 'over', 'george', 'floyd', 'be', 'kill']"
